Date,pm25_median,pm10_median,no2_median,so2_median,co_median,o3_median,temperature_median,humidity_median,wind-speed_median,AQI,Category
2024-10-15,102.34,285.56,270.09,770.15,10.21,181.39,28.8,52.8,1.85,293.0,Poor
2022-10-26,88.13,184.99,146.1,258.16,5.04,128.44,19.9,50.1,2.15,193.8,Moderate
2022-02-09,58.17,100.0,56.99,50.3,1.79,66.8,10.7,61.1,5.91,100.0,Satisfactory
2023-06-16,464.28,671.81,433.72,1694.58,36.38,1043.59,22.7,70.0,2.2,500.0,Severe
2023-05-23,132.26,350.16,283.4,1105.93,21.56,306.01,28.7,72.9,1.62,338.8,Very Poor
2024-04-01,3.36,11.11,13.75,14.61,0.38,28.55,31.8,48.4,10.49,28.6,Good
2021-02-06,17.79,35.79,28.75,35.95,0.37,12.76,17.2,56.6,5.76,44.9,Good
2024-12-15,89.87,203.22,149.11,160.75,6.28,149.2,31.2,84.0,4.51,199.6,Moderate
2023-03-17,390.41,632.34,439.2,1680.7,34.35,929.11,17.1,67.0,1.2,500.0,Severe
2024-07-03,27.61,51.28,21.97,15.59,0.56,10.62,24.2,42.3,9.66,52.2,Good
2023-12-24,456.08,959.48,486.64,1931.4,35.67,691.01,-0.7,68.2,0.89,500.0,Severe
2024-01-01,108.17,334.72,200.79,405.02,14.44,153.75,22.7,81.9,3.21,284.9,Poor
2023-06-27,159.48,421.49,395.1,1027.65,19.3,423.77,28.9,51.9,1.83,396.0,Very Poor
2023-07-03,91.95,307.67,223.56,675.88,12.55,193.84,38.0,72.4,3.29,270.7,Poor
2021-05-16,86.59,143.93,108.09,99.0,4.02,115.36,15.4,66.7,2.42,188.7,Moderate
2023-01-11,236.64,401.99,311.11,1178.77,33.09,615.04,27.5,79.3,2.58,394.7,Very Poor
2021-08-12,83.43,203.46,90.41,265.37,2.13,114.37,41.0,74.1,5.45,178.2,Moderate
2024-10-06,6.04,15.73,19.63,23.25,0.47,18.01,27.0,61.4,9.44,29.1,Good
2021-11-14,83.43,197.66,168.23,258.09,6.3,115.15,26.2,59.2,6.09,188.3,Moderate
2023-05-19,74.75,236.03,173.84,357.04,7.1,141.72,24.5,77.4,4.43,193.9,Moderate
2024-01-03,36.55,79.54,71.56,65.72,1.86,75.35,15.6,61.6,4.74,93.2,Satisfactory
2022-06-25,217.55,361.88,319.53,1163.4,30.89,622.64,39.6,77.6,2.48,381.9,Very Poor
2024-10-15,135.9,412.23,387.14,1424.96,25.39,398.46,24.5,72.9,2.03,389.4,Very Poor
2022-04-14,23.67,46.32,33.87,18.84,0.23,48.2,22.3,39.3,10.83,48.2,Good
2022-10-09,67.81,140.27,129.0,146.75,3.13,123.94,36.4,58.1,1.86,149.5,Moderate
2023-11-19,375.56,636.39,417.84,1710.41,44.54,729.53,17.9,76.0,1.69,500.0,Severe
2021-06-22,42.75,79.03,54.07,50.41,1.42,91.82,28.6,38.3,6.06,92.0,Satisfactory
2021-05-02,84.35,216.74,153.62,109.92,6.95,153.39,17.1,79.9,2.81,181.3,Moderate
2022-05-07,153.74,411.79,309.94,1175.31,31.21,395.01,18.7,80.9,2.68,383.7,Very Poor
2022-04-15,124.34,382.55,317.67,824.86,27.86,350.09,21.9,76.9,1.35,364.2,Very Poor
2021-03-27,89.42,181.67,114.62,278.05,7.87,169.48,22.7,40.2,4.2,204.4,Moderate
2021-10-26,90.81,279.95,203.51,485.56,13.95,183.92,18.8,41.9,1.95,256.8,Poor
2022-02-26,98.38,329.5,189.38,558.47,11.46,168.79,9.6,82.2,3.36,279.7,Poor
2023-05-05,109.89,298.66,221.98,652.42,11.55,195.21,12.7,49.2,1.09,268.3,Poor
2024-09-08,28.95,44.03,26.19,32.34,0.33,37.62,27.1,31.9,11.3,48.2,Good
2022-05-04,67.02,123.25,166.33,194.05,6.92,156.19,17.4,40.4,2.38,186.5,Moderate
2023-09-07,86.22,214.1,105.48,195.34,8.69,148.1,32.4,71.5,6.35,187.5,Moderate
2024-02-12,67.31,124.06,90.94,322.8,5.63,106.23,28.5,49.6,4.92,181.1,Moderate
2024-06-27,220.11,396.91,362.93,922.12,22.08,714.56,20.9,58.1,1.34,393.9,Very Poor
2024-08-06,96.86,327.9,255.72,494.8,10.35,214.81,40.7,50.9,3.67,302.2,Poor
2024-08-24,92.04,256.07,180.12,432.55,15.46,210.82,23.8,84.1,3.15,301.5,Poor
2021-11-24,24.21,41.52,10.42,12.3,0.11,19.46,21.1,51.8,6.3,41.5,Good
2022-09-10,2.75,49.46,34.5,23.43,0.1,22.88,23.4,54.3,8.2,49.5,Good
2023-06-19,78.11,176.8,103.94,126.67,8.97,155.26,26.4,43.9,5.77,187.2,Moderate
2024-11-19,434.96,555.75,403.53,1899.05,34.27,794.33,0.8,71.1,1.57,475.0,Severe
2024-01-18,117.66,330.7,203.01,636.44,11.46,168.16,6.6,71.5,1.5,292.2,Poor
2021-12-29,26.69,31.98,35.53,32.98,0.1,13.76,15.3,72.2,4.88,44.5,Good
2024-03-25,76.35,153.69,166.54,325.69,8.75,114.29,29.9,77.2,3.72,186.7,Moderate
2021-06-12,233.28,417.57,355.95,992.29,22.9,586.3,23.9,66.5,1.31,387.3,Very Poor
2024-02-10,24.95,31.98,9.32,13.51,0.38,31.18,23.1,48.4,4.81,41.6,Good
2024-11-03,192.79,425.37,320.42,1527.11,28.69,408.25,32.8,89.2,2.3,394.3,Very Poor
2023-08-30,223.07,384.08,343.57,1551.12,28.05,497.2,15.5,54.7,1.32,393.9,Very Poor
2022-06-10,100.08,340.88,211.11,520.86,16.53,190.2,28.4,54.5,2.66,293.3,Poor
2022-09-22,239.64,415.88,398.58,1505.04,24.52,254.17,19.2,71.6,1.21,398.8,Very Poor
2022-02-07,36.23,70.4,79.57,53.99,1.09,52.91,14.1,51.9,7.37,99.5,Satisfactory
2021-01-29,42.14,80.5,51.56,79.02,2.0,49.1,13.1,46.9,8.25,100.0,Satisfactory
2024-02-03,199.36,392.17,301.86,970.6,21.53,240.61,22.9,83.3,1.1,361.4,Very Poor
2022-05-10,55.28,81.39,49.5,47.35,1.85,90.46,24.0,40.3,5.09,92.6,Satisfactory
2023-05-22,118.29,303.71,224.17,601.35,10.79,214.03,21.1,45.1,4.16,302.1,Poor
2021-09-27,143.75,367.35,350.33,892.59,22.96,451.64,7.9,88.6,1.8,359.0,Very Poor
2023-11-16,53.66,69.72,45.2,70.25,1.53,89.89,29.8,43.0,8.47,90.1,Satisfactory
2021-11-29,118.96,282.95,263.83,651.14,12.09,178.13,17.3,62.9,2.85,296.6,Poor
2024-12-17,45.27,93.64,40.58,76.82,1.85,75.57,15.5,43.5,7.86,96.1,Satisfactory
2022-01-16,79.08,165.42,106.68,107.46,2.58,141.67,6.3,62.6,5.34,163.8,Moderate
2023-01-26,50.93,108.22,46.91,49.52,1.41,89.19,28.1,53.3,3.67,106.4,Satisfactory
2023-10-20,297.13,502.43,509.33,1937.45,47.39,802.75,17.2,69.0,1.6,484.5,Severe
2024-06-23,45.2,95.84,77.16,53.04,1.14,68.82,34.5,38.4,8.06,96.5,Satisfactory
2021-10-11,37.05,52.66,74.33,72.24,1.98,66.53,19.0,32.1,5.04,99.0,Satisfactory
2023-10-10,320.47,598.66,487.57,1924.48,35.5,734.86,15.9,92.0,1.29,499.2,Severe
2021-10-19,59.22,119.05,65.94,55.33,1.76,60.7,21.1,54.5,4.55,113.5,Satisfactory
2022-12-20,108.43,327.87,182.9,652.6,12.24,165.32,7.8,60.0,1.99,278.1,Poor
2023-02-09,33.48,64.12,50.1,46.07,1.97,66.16,25.2,77.0,8.14,98.7,Satisfactory
2024-04-09,460.35,622.25,493.74,1636.63,44.43,939.53,2.3,73.1,1.73,500.0,Severe
2022-03-18,86.35,152.79,133.64,299.64,5.04,176.61,17.5,42.0,3.84,222.1,Moderate
2022-12-26,168.87,367.96,391.11,1120.63,20.16,373.52,26.4,62.8,3.05,392.7,Very Poor
2021-04-18,35.13,86.05,48.96,74.81,1.97,87.32,18.4,57.7,7.78,98.6,Satisfactory
2022-05-25,25.5,40.59,20.95,25.43,0.42,43.61,27.8,25.4,11.33,43.6,Good
2023-05-25,68.95,113.36,161.45,99.7,4.84,127.29,20.2,65.2,2.33,181.6,Moderate
2021-08-10,13.91,34.94,17.79,35.19,0.33,14.59,31.5,41.5,5.44,44.0,Good
2023-06-06,109.03,329.17,225.85,782.38,11.88,203.23,37.9,40.6,2.38,295.8,Poor
2021-05-15,76.33,188.36,179.85,320.62,7.41,180.72,13.8,61.5,3.05,232.3,Moderate
2023-07-31,14.99,25.82,26.39,26.67,0.97,23.01,35.3,29.4,5.1,48.4,Good
2022-07-18,92.0,298.06,218.37,629.05,11.92,227.39,37.5,73.1,2.79,304.5,Poor
2023-05-04,62.98,242.75,124.35,238.05,2.86,163.9,29.6,37.8,1.76,195.2,Moderate
2023-04-12,135.92,418.73,314.85,1155.84,27.98,549.1,35.6,88.7,2.46,386.0,Very Poor
2021-06-30,268.35,449.53,420.63,1790.99,36.75,932.5,23.7,64.9,1.47,473.5,Severe
2022-08-17,37.18,88.91,44.79,48.84,1.13,103.76,32.0,47.0,7.65,106.3,Satisfactory
2022-01-27,105.93,295.25,220.24,539.78,11.72,158.27,14.1,83.1,2.41,253.4,Poor
2023-01-21,76.39,204.54,164.85,138.36,5.61,100.04,20.1,68.1,4.28,500.0,Moderate
2021-07-18,51.55,97.99,42.73,77.2,1.41,102.23,38.1,66.3,4.57,104.1,Satisfactory
2021-08-11,141.32,350.43,290.08,837.83,28.23,720.15,13.4,88.5,1.19,394.9,Very Poor
2021-01-30,390.07,588.0,462.44,1642.86,41.2,702.65,9.9,91.5,1.82,493.0,Severe
2023-10-17,14.69,22.49,18.26,5.7,0.59,27.27,23.4,26.1,5.26,29.7,Good
2021-02-23,133.32,419.57,318.84,1000.39,18.58,315.44,-1.7,89.3,2.48,387.1,Very Poor
2021-11-10,57.04,91.73,43.5,65.18,1.11,49.42,34.5,43.3,3.85,95.2,Satisfactory
2023-01-12,127.98,391.74,338.11,1375.53,29.24,518.73,21.5,65.9,1.76,372.2,Very Poor
2023-10-02,63.93,227.55,175.38,272.06,2.98,150.47,37.2,38.5,5.14,195.4,Moderate
2023-02-17,181.46,363.88,289.2,1486.36,30.05,221.09,26.2,77.4,2.18,385.9,Very Poor
2023-10-12,280.12,563.47,452.53,1882.25,42.64,817.13,25.1,91.0,1.59,478.7,Severe
2021-04-29,263.62,544.44,548.37,1925.12,43.92,958.74,21.4,90.7,1.95,483.8,Severe
2024-09-24,9.53,31.35,11.79,17.05,0.87,33.47,19.3,55.6,9.05,43.4,Good
2023-07-28,88.32,141.21,143.03,128.23,3.92,134.19,19.9,49.4,6.08,194.4,Moderate
2021-09-19,4.47,40.9,4.21,5.97,1.0,35.89,30.1,42.5,10.42,50.0,Good
2024-05-27,35.73,67.54,65.44,70.74,1.89,91.63,18.6,69.3,4.83,94.7,Satisfactory
2021-12-22,39.1,90.56,73.16,54.94,1.6,46.32,13.4,51.2,7.75,91.6,Satisfactory
2023-01-14,212.97,360.62,349.02,1107.38,26.23,292.44,17.2,84.9,1.56,371.8,Very Poor
2023-08-23,457.84,585.5,547.49,1898.84,35.21,945.78,14.2,71.2,1.84,491.6,Severe
2023-08-24,214.63,387.45,286.4,828.29,18.93,303.01,34.9,62.5,0.83,373.0,Very Poor
2024-07-29,14.73,24.11,30.13,15.65,0.73,39.74,35.4,37.0,4.74,39.7,Good
2021-03-21,145.17,368.16,340.75,889.81,25.8,305.98,32.6,81.8,2.38,352.2,Very Poor
2022-03-04,116.59,250.45,183.1,774.74,14.91,185.54,35.8,62.6,2.33,294.0,Poor
2022-11-04,49.02,76.5,77.12,79.98,1.81,61.27,19.5,53.8,5.33,100.0,Satisfactory
2022-10-17,66.78,144.19,108.44,158.22,3.23,107.67,21.0,76.9,2.77,130.1,Moderate
2021-12-13,227.48,361.96,349.17,1480.28,29.57,265.27,27.1,95.5,1.72,385.2,Very Poor
2022-08-13,118.1,349.6,205.2,671.88,13.24,194.0,40.9,46.1,2.91,299.6,Poor
2023-07-15,38.77,77.47,48.91,60.85,1.1,78.76,20.9,58.4,5.21,79.1,Satisfactory
2021-10-03,25.05,37.93,30.28,21.4,0.3,33.09,22.8,45.7,9.39,41.8,Good
2023-11-14,39.18,56.18,60.79,47.52,1.14,65.31,23.6,33.4,5.54,76.4,Satisfactory
2022-01-05,303.56,569.49,449.59,1906.11,39.22,845.89,-4.2,99.6,1.48,482.2,Severe
2021-02-14,27.03,38.47,17.93,20.53,0.64,11.28,15.1,43.6,4.98,45.0,Good
2021-10-10,10.17,17.79,4.34,23.27,0.96,16.92,30.7,29.5,8.32,47.9,Good
2022-03-23,10.78,48.49,36.34,19.76,0.13,21.81,18.4,35.6,9.98,48.5,Good
2023-05-03,315.7,496.03,485.19,1934.08,36.78,1001.69,8.4,92.9,0.37,500.0,Severe
2021-08-14,34.68,57.94,44.46,58.36,1.5,102.24,36.0,50.6,7.86,104.1,Satisfactory
2023-04-09,470.57,638.34,493.22,1774.27,44.79,827.33,19.7,71.4,0.41,500.0,Severe
2021-09-25,51.72,86.16,62.35,64.18,1.57,70.86,25.2,34.7,4.97,86.4,Satisfactory
2024-05-04,113.38,304.17,180.14,790.55,10.96,195.06,17.9,46.0,2.83,297.8,Poor
2024-10-13,85.33,247.84,115.11,119.6,2.98,144.13,26.5,64.8,2.21,198.6,Moderate
2022-07-29,36.07,65.15,76.3,60.37,1.05,102.83,21.4,54.6,7.57,105.0,Satisfactory
2023-09-19,50.54,76.15,60.99,66.55,1.13,68.21,34.0,52.9,4.64,84.5,Satisfactory
2023-08-13,324.33,619.94,416.51,1676.89,45.45,993.37,36.9,59.5,1.93,500.0,Severe
2021-11-12,257.58,496.73,494.03,1716.35,46.77,708.48,14.2,58.0,1.0,480.0,Severe
2023-10-09,91.21,250.98,278.52,614.79,11.24,155.99,29.2,58.6,4.21,298.5,Poor
2022-04-17,205.94,430.31,361.76,1074.67,25.43,791.04,18.8,83.4,1.46,417.9,Very Poor
2024-09-07,118.0,270.28,230.57,740.94,15.11,178.48,27.3,57.3,1.25,293.4,Poor
2022-09-18,78.47,155.3,156.36,360.82,4.22,129.09,32.5,55.1,2.37,193.7,Moderate
2021-03-15,191.5,373.12,395.21,1550.83,22.34,589.79,21.2,65.9,2.45,396.0,Very Poor
2022-06-14,7.96,17.25,19.92,34.3,0.81,25.94,27.6,32.2,9.19,42.9,Good
2023-12-05,33.26,81.25,42.2,44.4,1.64,77.76,23.9,57.4,4.59,82.3,Satisfactory
2022-04-14,123.72,402.75,372.87,1181.17,22.08,510.41,5.5,88.6,2.21,377.6,Very Poor
2023-10-05,97.79,284.16,185.37,527.22,14.89,179.01,38.4,48.2,3.52,270.2,Poor
2021-07-05,81.19,186.45,163.63,192.46,5.85,127.29,42.9,71.4,2.38,183.8,Moderate
2024-01-23,100.09,347.48,188.46,438.36,10.67,151.42,32.1,75.7,3.02,297.5,Poor
2024-08-20,26.29,45.06,8.8,38.65,0.41,48.92,24.8,63.8,5.91,48.9,Good
2021-04-28,262.91,559.09,425.71,1919.06,39.64,1024.45,30.6,87.4,1.08,500.0,Severe
2023-03-13,156.85,366.09,330.89,1485.54,26.93,345.31,26.8,56.9,1.36,385.8,Very Poor
2022-03-16,349.84,499.85,406.24,1695.14,40.67,880.48,28.2,59.2,1.23,453.0,Severe
2021-06-26,6.56,30.45,34.19,22.47,0.46,11.56,36.3,43.7,6.62,42.7,Good
2021-11-12,19.49,42.17,25.95,14.56,0.85,4.95,27.1,45.0,6.54,42.5,Good
2023-04-20,264.26,515.46,519.56,1829.93,43.29,856.56,21.8,73.4,1.59,460.2,Severe
2022-09-29,317.54,699.44,539.44,1701.22,34.12,770.93,2.6,89.4,1.36,500.0,Severe
2022-12-17,14.43,48.13,18.95,21.8,0.59,30.29,22.1,64.8,8.59,48.1,Good
2021-02-28,26.9,52.8,3.72,7.93,0.19,23.53,16.9,60.2,9.33,53.6,Good
2024-08-11,131.64,421.21,334.38,1036.28,23.72,795.06,25.8,86.0,1.36,419.5,Very Poor
2022-07-20,86.08,218.71,176.08,107.68,6.2,129.41,36.5,43.0,2.33,196.1,Moderate
2023-02-28,48.3,94.45,66.54,60.35,1.35,82.74,22.6,72.5,7.02,94.6,Satisfactory
2021-01-15,464.73,619.93,490.11,1650.52,34.01,687.33,1.2,75.0,0.69,500.0,Severe
2021-01-14,39.62,74.95,48.12,49.75,1.29,89.49,12.6,42.2,7.11,89.7,Satisfactory
2024-01-18,63.19,159.61,99.61,84.15,5.68,94.47,24.8,51.9,3.27,146.5,Moderate
2023-09-29,30.65,51.03,51.54,56.16,1.99,69.41,24.2,61.3,6.73,99.3,Satisfactory
2021-09-09,91.34,313.01,211.12,536.45,14.91,159.34,27.2,78.3,2.64,270.3,Poor
2023-06-04,18.77,30.27,30.37,2.62,0.84,24.1,32.2,31.1,4.6,41.9,Good
2021-11-15,454.54,840.59,496.42,1816.64,36.65,846.21,12.6,80.8,1.05,500.0,Severe
2023-06-08,110.86,308.67,229.8,475.43,12.36,211.13,40.3,63.0,3.48,301.6,Poor
2024-08-23,38.45,89.15,71.02,76.78,1.07,99.8,26.3,69.9,7.15,99.8,Satisfactory
2022-01-13,58.58,107.85,45.64,62.85,1.1,65.96,27.8,67.8,2.76,106.1,Satisfactory
2024-08-16,32.91,67.89,71.63,78.6,1.02,62.58,32.7,35.7,4.63,98.3,Satisfactory
2022-06-02,191.75,427.53,358.77,1474.81,30.32,324.8,40.8,90.0,2.25,396.9,Very Poor
2024-12-16,25.33,39.71,5.19,29.36,0.98,43.15,13.5,50.1,11.69,48.8,Good
2023-05-15,118.51,317.09,226.47,409.59,13.29,225.98,13.2,43.3,3.7,304.3,Poor
2022-06-09,110.05,295.32,222.38,642.24,10.38,228.72,28.9,53.3,2.88,304.8,Poor
2022-12-11,2.38,39.98,19.09,28.13,1.0,42.96,18.7,37.0,11.47,49.9,Good
2021-04-30,349.01,612.24,400.56,1791.41,40.03,1031.13,2.1,72.0,1.68,500.0,Severe
2021-09-18,96.78,281.11,278.18,672.1,11.99,152.58,8.5,40.0,3.58,298.2,Poor
2021-11-20,404.93,490.04,456.58,1845.53,46.26,730.23,20.6,61.8,1.73,476.9,Severe
2024-04-30,83.51,221.73,148.81,358.1,4.0,117.39,14.5,50.9,3.36,192.8,Moderate
2022-06-02,40.84,51.33,46.07,55.27,1.91,75.24,31.9,31.4,3.11,95.4,Satisfactory
2021-09-23,191.41,412.47,352.38,1327.78,22.6,208.81,21.9,77.4,2.09,378.3,Very Poor
2022-07-17,22.91,33.96,35.68,33.89,0.23,35.73,31.3,30.8,9.63,44.6,Good
2021-04-25,148.41,428.5,292.07,1486.99,23.69,307.44,9.8,69.8,1.19,398.1,Very Poor
2023-05-11,373.88,519.26,496.24,1819.42,41.16,975.05,17.3,91.6,1.37,490.2,Severe
2024-07-05,20.49,46.51,18.23,31.66,0.82,18.81,33.2,51.8,10.64,46.5,Good
2022-02-04,212.26,436.32,361.34,1221.59,33.42,469.07,11.1,77.9,2.33,404.6,Very Poor
2021-03-22,115.17,267.67,236.72,788.7,12.85,224.48,10.9,43.2,2.56,304.0,Poor
2021-01-05,23.39,47.22,25.99,20.66,0.48,43.04,22.5,68.7,5.95,47.2,Good
2021-06-19,57.87,76.67,65.23,70.74,1.57,82.15,36.1,43.1,4.39,96.5,Satisfactory
2022-05-20,297.62,477.55,461.0,1936.01,47.57,972.23,22.2,61.2,2.38,489.1,Severe
2021-05-16,188.22,356.17,389.74,1390.42,20.23,425.17,16.4,78.2,0.54,391.5,Very Poor
2022-10-23,457.59,644.86,505.3,1706.28,42.88,791.25,11.9,90.4,1.61,500.0,Severe
2021-04-02,296.46,556.36,525.93,1940.5,44.11,956.89,24.9,82.3,1.29,485.2,Severe
2023-11-19,90.43,333.58,194.2,766.82,13.07,171.14,37.1,40.8,2.9,292.2,Poor
2021-12-30,203.15,424.94,310.77,1271.44,20.85,336.01,13.5,83.5,2.7,393.7,Very Poor
2023-01-27,53.98,96.81,41.17,46.11,1.32,59.4,28.0,70.1,3.0,96.9,Satisfactory
2021-01-01,240.6,410.32,385.98,907.07,29.29,235.19,26.4,67.5,1.6,392.8,Very Poor
2022-07-19,227.2,375.24,323.48,1578.5,18.01,706.81,25.8,63.7,2.03,397.3,Very Poor
2022-02-12,81.72,187.2,126.84,233.79,7.31,91.02,25.6,80.7,3.03,172.6,Moderate
2021-11-27,353.95,625.19,448.75,1610.17,40.2,765.13,18.6,91.8,1.01,500.0,Severe
2021-12-26,84.86,177.06,150.66,95.46,7.59,125.76,26.1,49.7,3.51,183.0,Moderate
2022-12-03,63.62,243.77,117.01,286.98,3.87,144.03,13.1,55.6,4.49,195.9,Moderate
2021-12-21,58.96,99.8,58.4,59.04,1.3,78.03,9.9,47.1,3.57,99.8,Satisfactory
2023-08-15,82.18,174.18,157.41,323.91,4.39,143.69,22.5,45.2,3.34,181.5,Moderate
2024-10-08,48.64,93.16,77.39,75.37,1.57,49.5,19.3,57.2,5.2,96.8,Satisfactory
2022-10-04,69.07,139.5,111.46,369.5,3.44,120.23,26.8,74.2,2.1,196.5,Moderate
2022-12-25,92.66,303.37,278.64,581.08,12.11,171.76,30.7,62.1,3.66,298.6,Poor
2023-04-14,205.09,421.79,283.19,1008.75,17.44,433.27,28.3,82.5,2.28,389.8,Very Poor
2021-03-03,202.82,395.18,327.4,1092.58,22.63,610.59,16.3,73.3,0.78,374.8,Very Poor
2023-09-07,19.3,32.21,14.39,17.89,0.68,9.94,22.5,37.9,7.95,34.0,Good
2021-10-31,3.12,20.35,32.53,16.57,0.31,43.94,20.0,31.3,4.22,43.9,Good
2021-09-30,471.99,941.65,539.5,1767.2,43.34,837.55,10.0,85.7,1.26,500.0,Severe
2021-09-13,99.28,313.37,195.39,614.54,13.02,182.88,36.8,49.5,4.29,263.7,Poor
2021-05-10,61.18,125.84,105.04,351.96,3.02,156.83,12.8,76.1,3.08,190.7,Moderate
2022-07-02,93.69,314.75,259.61,582.26,13.49,196.14,28.6,58.8,2.0,279.8,Poor
2023-05-16,34.17,61.75,48.73,42.0,1.37,101.66,27.9,40.1,7.63,103.3,Satisfactory
2022-06-01,47.12,91.83,51.38,42.57,1.63,78.68,22.4,46.6,3.62,92.0,Satisfactory
2022-09-11,458.95,1007.8,474.83,1946.69,38.93,726.02,6.7,78.2,0.59,500.0,Severe
2024-02-04,240.35,425.49,362.61,1035.62,24.7,386.6,-2.0,86.3,2.34,394.4,Very Poor
2024-10-27,22.51,34.31,6.09,7.46,0.12,40.58,21.2,29.7,4.91,40.6,Good
2024-06-25,24.04,50.86,21.71,29.42,0.6,23.06,24.6,49.4,10.61,51.8,Good
2022-03-29,9.67,48.14,9.38,24.96,0.75,39.14,31.2,48.6,6.82,48.1,Good
2021-01-24,460.84,611.88,435.87,1682.9,41.73,709.67,7.0,100.0,1.41,500.0,Severe
2022-07-01,68.18,192.05,155.47,89.35,6.77,175.28,36.4,74.3,4.38,218.8,Moderate
2022-12-03,197.31,416.22,294.78,1438.25,22.48,540.55,9.8,84.8,2.25,382.9,Very Poor
2021-04-21,81.27,196.13,173.38,181.88,4.38,128.36,21.3,42.1,2.52,193.4,Moderate
2023-01-28,61.79,195.88,140.82,291.47,5.89,128.22,25.7,80.2,6.72,170.8,Moderate
2022-04-24,226.24,383.75,344.86,1106.01,21.83,483.11,5.8,81.5,2.11,381.9,Very Poor
2021-01-09,45.13,66.69,58.01,78.14,1.52,57.15,21.2,44.5,6.7,97.7,Satisfactory
2021-10-28,463.66,880.69,461.46,1620.37,47.7,752.66,15.9,83.9,1.91,500.0,Severe
2021-01-24,401.79,687.56,408.35,1924.94,34.28,844.88,7.5,82.6,1.86,500.0,Severe
2022-03-16,59.73,83.43,52.1,60.62,1.24,67.27,31.2,33.2,3.65,99.6,Satisfactory
2022-10-07,103.46,293.89,247.16,650.34,14.49,153.53,17.4,63.8,3.43,267.4,Poor
2023-10-07,107.75,301.69,250.92,747.44,15.13,182.3,33.7,64.1,1.32,287.6,Poor
2024-10-11,25.55,49.32,5.86,24.53,0.95,41.08,24.2,34.6,5.84,49.3,Good
2021-07-17,110.43,334.29,199.95,735.33,12.55,198.18,16.7,49.4,2.91,284.7,Poor
2024-07-07,351.32,483.76,421.93,1889.48,40.21,902.12,30.1,84.2,0.55,472.6,Severe
2021-10-15,96.77,288.86,273.61,499.6,16.38,157.46,29.8,71.0,4.2,293.7,Poor
2023-01-08,86.6,187.21,147.07,219.19,8.14,132.57,24.6,85.8,6.03,188.7,Moderate
2021-07-05,210.13,395.97,296.71,1306.5,18.62,709.81,25.1,77.4,1.68,393.0,Very Poor
2024-03-31,8.33,16.93,26.25,4.16,0.81,16.45,22.6,63.6,5.37,40.3,Good
2023-09-26,48.06,92.34,51.62,68.62,1.98,58.88,16.2,65.1,2.82,98.8,Satisfactory
2023-03-21,50.48,97.83,58.82,57.07,1.22,83.8,18.6,59.2,3.87,97.9,Satisfactory
2023-10-22,4.32,28.84,27.48,12.54,0.47,30.55,18.8,30.8,4.61,34.4,Good
2024-06-13,45.9,73.9,56.55,56.46,1.94,96.6,22.2,47.7,5.54,97.1,Satisfactory
2022-11-04,112.74,296.23,235.7,564.05,13.99,175.93,22.1,71.7,1.68,276.0,Poor
2021-08-21,106.1,343.85,232.44,759.77,13.06,186.8,40.0,72.9,1.71,293.9,Poor
2022-09-09,61.45,149.66,169.29,263.75,5.16,116.58,17.5,69.1,3.48,189.4,Moderate
2023-12-08,77.49,223.15,120.37,240.55,8.93,107.59,28.9,70.5,4.96,186.7,Moderate
2023-02-11,95.23,318.47,208.76,406.89,12.36,163.62,32.9,54.7,4.62,268.8,Poor
2022-12-02,216.27,452.85,334.83,921.15,23.68,655.02,24.8,80.9,2.47,414.3,Very Poor
2023-12-09,8.38,18.17,17.82,29.17,0.32,36.46,13.7,56.2,4.99,36.5,Good
2021-04-05,78.11,169.37,109.37,199.97,5.59,160.24,20.5,43.4,5.86,188.7,Moderate
2023-06-24,94.52,300.16,201.05,584.36,11.06,190.51,38.2,74.6,2.7,256.6,Poor
2023-01-26,305.96,628.01,532.03,1977.64,43.14,803.43,19.3,100.0,2.45,500.0,Severe
2024-02-06,283.11,522.83,516.96,1891.72,39.49,728.41,14.6,84.9,1.64,473.1,Severe
2022-09-16,7.56,36.94,29.05,22.31,0.64,19.95,23.1,27.7,11.91,36.9,Good
2021-06-07,161.68,388.91,312.77,1260.9,32.31,420.35,37.5,62.1,1.42,390.2,Very Poor
2021-11-02,92.46,322.34,278.04,755.85,10.55,166.63,21.4,67.5,1.2,298.1,Poor
2023-12-29,266.86,515.41,414.89,1611.74,44.53,847.16,25.7,79.6,2.65,466.2,Severe
2021-10-28,4.25,17.19,12.02,36.73,0.33,24.75,18.3,61.8,8.58,45.9,Good
2023-04-17,93.54,295.78,221.57,559.73,13.15,185.29,16.2,56.0,2.3,246.3,Poor
2021-10-16,427.13,580.46,491.3,1974.32,44.13,678.24,4.4,57.7,2.06,493.6,Severe
2023-11-03,95.86,346.75,256.98,787.93,15.87,163.3,38.0,76.3,4.15,297.2,Poor
2024-12-18,127.59,354.36,286.45,812.64,22.18,230.31,-0.1,64.4,3.5,331.1,Very Poor
2021-09-28,103.31,316.84,259.68,640.99,13.78,174.93,10.1,58.9,2.87,279.9,Poor
2024-07-28,87.49,192.35,176.69,83.11,7.77,125.37,29.2,70.4,4.54,196.7,Moderate
2023-11-07,104.42,334.8,229.05,798.67,12.78,166.1,32.7,53.0,4.0,299.7,Poor
2024-09-18,63.81,185.07,140.05,368.91,5.27,144.82,21.5,74.0,2.45,196.3,Moderate
2022-01-06,105.78,317.24,246.78,530.31,11.86,161.36,4.3,76.6,3.8,267.5,Poor
